
8003, 1, 0, 1, 1, 10
12, 4, 0, 0, 0, 返回告知倪百草, 倪百草细细询问了你所问何人，所询何事，你一一告知，又商议许久，终无所获。, , , , 5, 5, 3, 800301, 0, 0, 0, 5, 2, 800301, 0, 0, 0, 65541, 908918784, 12, 0, 0, 327680, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 侠誉图：骊珠·碎星 青梅令：50, , 
12, 3, 0, 0, 0, 拜访碎星楼，唐门毒王唐啸天, 你前往唐门禁地碎星楼，见毒王唐啸天孤身一人，正独对星天。见你来访十分高兴。唐啸天告知，他只知道多年前九转骊珠乃是天水董家之物，后失传已久。, , , , 5, 5, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 327680, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, , 4, 
12, 6, 0, 0, 0, 返回告知倪百草, 倪百草细细询问了你所问何人，所询何事，你一一告知，又商议许久，终无所获。, , , , 5, 5, 3, 800302, 0, 0, 0, 5, 2, 800302, 0, 0, 0, 65541, 908918784, 12, 0, 0, 327680, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 侠誉图：骊珠·刺龙 青梅令：50, , 
12, 5, 0, 0, 1, 拜访蓝铮，询问他的看法, 你在开封街头找到忙碌的蓝铮。提起此事，蓝铮不禁陷入了对当年的回忆……蓝铮告诉你，当年董氏小姐曾以九转骊珠企图毒杀方龙香，却最终败露，之后此物被方龙香销毁。, , , , 5, 5, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 327680, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, , 6, 
12, 8, 0, 0, 0, 返回告知倪百草, 倪百草细细询问了你所问何人，所询何事，你一一告知，又商议许久，终无所获。, , , , 5, 5, 3, 800303, 0, 0, 0, 5, 2, 800303, 0, 0, 0, 65541, 908918784, 12, 0, 0, 327680, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 侠誉图：骊珠·祭闻 青梅令：50, , 
12, 7, 0, 0, 2, 拜访云滇，询问祭师百里研阳, 你在云滇陨星湖畔找到了正在采药的五毒祭师。百里研阳告诉你，他听过九转骊珠此毒，但从未亲见。据说中此毒者，会浑身血液凝结而死。, , , , 5, 5, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 327680, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, , 8, 
12, 10, 0, 0, 0, 心中不禁升起怀疑, 你返回试探倪百草，发现其言语闪烁，追问极细。你将其事暗报叶知秋，得到四字指示：按兵不动。, , , , 5, 5, 3, 800304, 0, 0, 0, 5, 2, 800304, 0, 0, 0, 65541, 908918784, 12, 0, 0, 327680, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 侠誉图：骊珠·沉渊 青梅令：50, , 
12, 9, 0, 0, 3, 拜访移花，询问沈醉花沈宗主, 你来到移花，见到沈醉花正在醉心花树下修行。你静待他修行完毕，顺便观赏移花美景。\n沈醉花修行结束后与你交谈。原来他对九转骊珠十分熟悉——此物生于静水沉渊之中，只能采集而得，人力无法炼制。, , , , 5, 5, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 327680, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, , 10, 
12, 2, 0, 0, 0, 询问倪百草详情, 倪百草告知，天下间有七大奇毒与三大圣药。其中一味奇毒叫“九转骊珠”，他所丢失的药材便是其主要原料。你仔细思索，要拜访一位谙熟药理之人，方能推测线索。, , , , 5, 5, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 327680, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, , 3$$ 5$$ 7$$ 9, 
12, 1, 0, 0, 0, 九转骊珠, 神医倪百草丢失了一味秘药，希望你能协助查访，看看是何人所为。, ../Imagesets/UI/SM_youli/xiayulu_tips/8000.png, , , 5, 5, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 327680, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, , 2, 

