
2031, 1, 0, 1, 0, 38
12, 5, 0, 0, 0, 你走出思齐居后，有人叫住了你。, 原来是沈孤鸿的暗卫，原来沈孤鸿路遇此地见到此景，大笔一挥将珍品派于暗卫赠你。你连忙称应当面谢过沈孤鸿，而暗卫哈哈一笑，言道沈老板早已有要事离杭，称天涯有缘自当际会。, , , , 5, 5, 3, 203101, 0, 0, 0, 5, 5, 1, 20, 0, 0, 327685, 262144, 327680, 0, 0, 327680, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 风雅+20 专注+5, , 
12, 4, 0, 0, 0, 老实从老板所指架上选购。, 你懵懵懂懂地随店内大流选买了格架上装饰精美的套装，并且结账。, , , , 5, 5, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 327680, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, , 5, 
12, 11, 0, 0, 0, 你谢过老板，将所赠带回予书生。, 书生听你讲述前事，哈哈一笑，称自己多年以来，早不甚在意器物好坏，笔行天涯之笔，是心中之笔，墨点江山，墨为心中之墨，但仍感激你一番相赠好意，定将好好珍藏，视若瑰宝。, , , , 5, 5, 3, 203102, 0, 0, 0, 5, 2, 203101, 0, 0, 0, 5, 0, 0, 0, 0, 327680, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 侠誉图：墨色·天涯, , 
12, 10, 0, 0, 1, 主动与老板攀谈。（灵性>50）, 老板你听讲述书生笔行天涯墨点江山的志向，大赞其志向高远，拿出珍藏的上品薛涛笺、徽墨、宣笔、端砚相赠。, , if GetChildPower(2)>50 then return true else return false end, , 5, 5, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 327680, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, , 11, 
12, 3, 0, 0, 0, 前往当地有名的思齐居订购。, 思齐居顾客繁多，店老板见你是扮相普通的江湖侠客，并非此中道友，并未与你多谈，随意指了店内架子上装饰精美华贵的格子让你自行挑选。, , , , 5, 5, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 327680, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, , 4$$ 10, 
12, 14, 0, 0, 0, 不忿其态度傲慢，与其大打出手。, 你二人一番武斗，会场秩序大乱，被主事遣侍卫双双赶出。, , , , 5, 5, 3, 203103, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 327680, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, , , 
12, 15, 0, 0, 1, 忍气吞声，再寻佳品。（专注>100）, 端木金自帷幕后鼓掌而出，赞你行君子之道，少年不凡，愿代表财神商会交你这个朋友，并将阁内珍藏的上品文房四宝相赠。, , if GetChildPower(4)>100 then return true else return false end, , 5, 5, 3, 203104, 0, 0, 0, 5, 2, 203102, 0, 0, 0, 5, 0, 0, 0, 0, 327680, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 侠誉图：墨色·财雨, , 
12, 13, 0, 0, 0, 慕名前往财神商会的集市。, 果然当天集市便有不凡文房四宝出售，你拿出信物欲购，却不料被人抢先拍下，此人态度嚣张，称对此物志在必得，对你冷嘲热讽。, , , , 5, 5, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 327680, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, , 14$$ 15, 
12, 12, 0, 0, 1, 向常居此地的朋友打听消息。, 朋友称思齐居多为普世凡品，当地财神商会的集市，时有珍品宝墨，值得一探，并赠予你信物。, , , , 5, 5, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 327680, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, , 13, 
12, 2, 0, 0, 0, 见他笔墨非上品之物，想是囊中羞涩。, 你思索平日里对此道并无太多涉猎，又听闻苏杭向来是文人墨客聚集之地，笔墨纸砚想必上乘，决定前往杭州为其购置。, , , , 5, 5, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 327680, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, , 3$$ 12, 
