skillId, , skillLevel, baseLevelId, , , , , , , , , , , roleLevel, addition1, addition2, , , , , comboList, baseSkillId, , , , , , , , , , , , , , , , , , , , , , , , , distance, , , , , , cd, , , , , , , , , , , , des, background, name, icon, , , type, , consume, , typeDes, , , , , , , last
14101001, 0, 1, 14101001, 1, 21$$ 49$$ 22$$ 47, 0, 0, 1, 0, 67108864, 0, 0, 0, 0, 0.0, 0.0, 0, 0, 1, 0, 14101101$$ 14101201$$ 14101301, 14101001, 0, 3.0, 0, 1, 3, 0, 0, 0, 1, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, None, None, 0, 1500, 0, 0, EmbeddedObj, None, 2, 16000.0, 0, 0, 0.0, 1.0, None, EmbeddedObj, None, None, 0, 256, 1, 此招共有三式，连续施放可以打出连招。\n对目标造成共计[CastGroup]点伤害。\n<font color ='#C0E0AB'>云体：可在低空使用。</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n###连按3次，可造成3次中量的单体伤害。\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>, 长河漫漫飞星雨，朵朵飞花淡墨痕。, 星雨飞花, SKILLL_TM_DantiTaolu_Entrance_Lv1, 0, 0, 连招, 折扇, , , 暗青落雨, , , 9, 0, 0, , 
14101002, 0, 2, 14101001, 1, 21$$ 49$$ 22$$ 47, 0, 0, 1, 0, 67108864, 0, 0, 0, 0, 0.0, 0.0, 0, 0, 1, 0, 14101102$$ 14101202$$ 14101302, 14101002, 0, 3.0, 0, 1, 3, 0, 0, 0, 1, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, None, None, 0, 1500, 0, 0, EmbeddedObj, None, 2, 16000.0, 0, 0, 0.0, 1.0, None, None, None, None, 0, 256, 1, 此招共有三式，连续施放可以打出连招。\n对目标造成共计[CastGroup]点伤害。\n<font color ='#C0E0AB'>云体：可在低空使用。</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n###连按3次，可造成3次中量的单体伤害。\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>, 长河漫漫飞星雨，朵朵飞花淡墨痕。, 星雨飞花, SKILLL_TM_DantiTaolu_Entrance_Lv1, 0, 0, 连招, 折扇, , , 暗青落雨, , , 9, 0, 0, , 
14101003, 0, 3, 14101001, 1, 21$$ 49$$ 22$$ 47, 0, 0, 1, 0, 67108864, 0, 0, 0, 0, 0.0, 0.0, 0, 0, 1, 0, 14101103$$ 14101203$$ 14101303, 14101003, 0, 3.0, 0, 1, 3, 0, 0, 0, 1, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, None, None, 0, 1500, 0, 0, EmbeddedObj, None, 2, 16000.0, 0, 0, 0.0, 1.0, None, None, None, None, 0, 256, 1, 此招共有三式，连续施放可以打出连招。\n对目标造成共计[CastGroup]点伤害。\n<font color ='#C0E0AB'>云体：可在低空使用。</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n###连按3次，可造成3次中量的单体伤害。\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>, 长河漫漫飞星雨，朵朵飞花淡墨痕。, 星雨飞花, SKILLL_TM_DantiTaolu_Entrance_Lv1, 0, 0, 连招, 折扇, , , 暗青落雨, , , 9, 0, 0, , 
14101004, 0, 4, 14101001, 1, 21$$ 49$$ 22$$ 47, 0, 0, 1, 0, 67108864, 0, 0, 0, 0, 0.0, 0.0, 0, 0, 1, 0, 14101104$$ 14101204$$ 14101304, 14101004, 0, 3.0, 0, 1, 3, 0, 0, 0, 1, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, None, None, 0, 1500, 0, 0, EmbeddedObj, None, 2, 16000.0, 0, 0, 0.0, 1.0, None, None, None, None, 0, 256, 1, 此招共有三式，连续施放可以打出连招。\n对目标造成共计[CastGroup]点伤害。\n<font color ='#C0E0AB'>云体：可在低空使用。</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n###连按3次，可造成3次中量的单体伤害。\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>, 长河漫漫飞星雨，朵朵飞花淡墨痕。, 星雨飞花, SKILLL_TM_DantiTaolu_Entrance_Lv1, 0, 0, 连招, 折扇, , , 暗青落雨, , , 9, 0, 0, , 
14101005, 0, 5, 14101001, 1, 21$$ 49$$ 22$$ 47, 0, 0, 1, 0, 67108864, 0, 0, 0, 0, 0.0, 0.0, 0, 0, 1, 0, 14101105$$ 14101205$$ 14101305, 14101005, 0, 3.0, 0, 1, 3, 0, 0, 0, 1, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, None, None, 0, 1500, 0, 0, EmbeddedObj, None, 2, 16000.0, 0, 0, 0.0, 1.0, None, None, None, None, 0, 256, 1, 此招共有三式，连续施放可以打出连招。\n对目标造成共计[CastGroup]点伤害。\n<font color ='#C0E0AB'>云体：可在低空使用。</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n###连按3次，可造成3次中量的单体伤害。\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>, 长河漫漫飞星雨，朵朵飞花淡墨痕。, 星雨飞花, SKILLL_TM_DantiTaolu_Entrance_Lv1, 0, 0, 连招, 折扇, , , 暗青落雨, , , 9, 0, 0, , 
14101101, 0, 1, 14101101, 1, 21$$ 19$$ 22$$ 47$$ 30, 0, 0, 1, 0, 0, 0, 0, 5, 3, 0.256, 0.32, 128, 0, 2, 0, , 14101001, 1, 1700.0, 0, 1, -1, 0, 0, 0, 1, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 1500, 0, 0, None, None, 0, 1500, 0, 0, None, None, 2, 0.0, 0, 0$$ 11, 900.0$$ 1700.0, 0.0$$ 0.0, None, EmbeddedObj, None, None, 141021, 256, 1, , , , SKILLL_TM_DantiTaolu_Entrance_Lv1, 0, 0, , , , , , , , 9, 0, 0, , 
14101102, 0, 2, 14101101, 1, 21$$ 19$$ 22$$ 47$$ 30, 0, 0, 1, 0, 0, 0, 0, 5, 7, 0.2656, 0.332, 128, 0, 2, 0, , 14101002, 1, 1700.0, 0, 1, -1, 0, 0, 0, 1, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 1500, 0, 0, None, None, 0, 1500, 0, 0, None, None, 2, 0.0, 0, 0$$ 11, 900.0$$ 1700.0, 0.0$$ 0.0, None, EmbeddedObj, None, None, 141021, 256, 1, , , , SKILLL_TM_DantiTaolu_Entrance_Lv1, 0, 0, , , , , , , , 9, 0, 0, , 
14101103, 0, 3, 14101101, 1, 21$$ 19$$ 22$$ 47$$ 30, 0, 0, 1, 0, 0, 0, 0, 5, 11, 0.2752, 0.344, 128, 0, 2, 0, , 14101003, 1, 1700.0, 0, 1, -1, 0, 0, 0, 1, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 1500, 0, 0, None, None, 0, 1500, 0, 0, None, None, 2, 0.0, 0, 0$$ 11, 900.0$$ 1700.0, 0.0$$ 0.0, None, EmbeddedObj, None, None, 141021, 256, 1, , , , SKILLL_TM_DantiTaolu_Entrance_Lv1, 0, 0, , , , , , , , 9, 0, 0, , 
14101104, 0, 4, 14101101, 1, 21$$ 19$$ 22$$ 47$$ 30, 0, 0, 1, 0, 0, 0, 0, 5, 19, 0.288, 0.36, 128, 0, 2, 0, , 14101004, 1, 1700.0, 0, 1, -1, 0, 0, 0, 1, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 1500, 0, 0, None, None, 0, 1500, 0, 0, None, None, 2, 0.0, 0, 0$$ 11, 900.0$$ 1700.0, 0.0$$ 0.0, None, EmbeddedObj, None, None, 141021, 256, 1, , , , SKILLL_TM_DantiTaolu_Entrance_Lv1, 0, 0, , , , , , , , 9, 0, 0, , 
14101105, 0, 5, 14101101, 1, 21$$ 19$$ 22$$ 47$$ 30, 0, 0, 1, 0, 0, 0, 0, 5, 33, 0.3008, 0.376, 128, 0, 2, 0, , 14101005, 1, 1700.0, 0, 1, -1, 0, 0, 0, 1, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 1500, 0, 0, None, None, 0, 1500, 0, 0, None, None, 2, 0.0, 0, 0$$ 11, 900.0$$ 1700.0, 0.0$$ 0.0, None, EmbeddedObj, None, None, 141021, 256, 1, , , , SKILLL_TM_DantiTaolu_Entrance_Lv1, 0, 0, , , , , , , , 9, 0, 0, , 
