skillId, , skillLevel, baseLevelId, , , , , , , , , , , roleLevel, addition1, addition2, , , , , comboList, baseSkillId, , , , , , , , , , , , , , , , , , , , , , , , , distance, , , , , , cd, , , , , , , , , , , , des, background, name, icon, , , type, , consume, , typeDes, , , , , , , last
20001001, 0, 1, 20001001, 1, 49$$ 22, 0, 0, 1, 0, 67108864, 0, 16777216, 2, 0, 0.0, 0.0, 0, 0, 6, 0, 20001101$$ 20001301$$ 20001401$$ 20001501$$ 20001601, 20001001, 0, 0.0, 0, 0, 4, 0, 0, 0, 1, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 300, 0, 0, None, None, 0, 1800, 0, 0, None, None, 2, 20000.0, 0, 0$$ 9, 0.0$$ 0.0, 1.0$$ 1.0, None, None, None, None, 0, 0, 1, 此招共有五式，连续施放可以打出连招。\n对目标造成共计[CastGroup]点伤害并压制目标。\n<font color ='#C0E0AB'>云体：可在低空使用。</font>\n<font color ='#C0E0AB'>蓄劲：第三段蓄劲时间越长，第四段造成的伤害越高。</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n###连按5次，可造成中量的单体伤害。\n<font color ='#C0E0AB'>云体：可在低空使用。</font>\n<font color ='#C0E0AB'>蓄劲：第三段蓄劲时间越长，第四段造成的伤害越高。</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>, 念彼昆仑，贻我昭华。碧天云海，五韵行之。, 五韵昭华, SKILLL_YH_WULIAN, 0, 0, , , , , , , , 9, 0, 0, , 
20001002, 0, 2, 20001001, 1, 49$$ 22, 0, 0, 1, 0, 67108864, 0, 16777216, 2, 0, 0.0, 0.0, 0, 0, 6, 0, 20001102$$ 20001302$$ 20001402$$ 20001502$$ 20001602, 20001002, 0, 0.0, 0, 0, 4, 0, 0, 0, 1, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 300, 0, 0, None, None, 0, 1800, 0, 0, None, None, 2, 20000.0, 0, 0$$ 9, 0.0$$ 0.0, 1.0$$ 1.0, None, None, None, None, 0, 0, 1, 此招共有五式，连续施放可以打出连招。\n对目标造成共计[CastGroup]点伤害并压制目标。\n<font color ='#C0E0AB'>云体：可在低空使用。</font>\n<font color ='#C0E0AB'>蓄劲：第三段蓄劲时间越长，第四段造成的伤害越高。</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n###连按5次，可造成中量的单体伤害。\n<font color ='#C0E0AB'>云体：可在低空使用。</font>\n<font color ='#C0E0AB'>蓄劲：第三段蓄劲时间越长，第四段造成的伤害越高。</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>, 念彼昆仑，贻我昭华。碧天云海，五韵行之。, 五韵昭华, SKILLL_YH_WULIAN, 0, 0, , , , , , , , 9, 0, 0, , 
20001003, 0, 3, 20001001, 1, 49$$ 22, 0, 0, 1, 0, 67108864, 0, 16777216, 2, 0, 0.0, 0.0, 0, 0, 6, 0, 20001103$$ 20001303$$ 20001403$$ 20001503$$ 20001603, 20001003, 0, 0.0, 0, 0, 4, 0, 0, 0, 1, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 300, 0, 0, None, None, 0, 1800, 0, 0, None, None, 2, 20000.0, 0, 0$$ 9, 0.0$$ 0.0, 1.0$$ 1.0, None, None, None, None, 0, 0, 1, 此招共有五式，连续施放可以打出连招。\n对目标造成共计[CastGroup]点伤害并压制目标。\n<font color ='#C0E0AB'>云体：可在低空使用。</font>\n<font color ='#C0E0AB'>蓄劲：第三段蓄劲时间越长，第四段造成的伤害越高。</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n###连按5次，可造成中量的单体伤害。\n<font color ='#C0E0AB'>云体：可在低空使用。</font>\n<font color ='#C0E0AB'>蓄劲：第三段蓄劲时间越长，第四段造成的伤害越高。</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>, 念彼昆仑，贻我昭华。碧天云海，五韵行之。, 五韵昭华, SKILLL_YH_WULIAN, 0, 0, , , , , , , , 9, 0, 0, , 
20001004, 0, 4, 20001001, 1, 49$$ 22, 0, 0, 1, 0, 67108864, 0, 16777216, 2, 0, 0.0, 0.0, 0, 0, 6, 0, 20001104$$ 20001304$$ 20001404$$ 20001504$$ 20001604, 20001004, 0, 0.0, 0, 0, 4, 0, 0, 0, 1, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 300, 0, 0, None, None, 0, 1800, 0, 0, None, None, 2, 20000.0, 0, 0$$ 9, 0.0$$ 0.0, 1.0$$ 1.0, None, None, None, None, 0, 0, 1, 此招共有五式，连续施放可以打出连招。\n对目标造成共计[CastGroup]点伤害并压制目标。\n<font color ='#C0E0AB'>云体：可在低空使用。</font>\n<font color ='#C0E0AB'>蓄劲：第三段蓄劲时间越长，第四段造成的伤害越高。</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n###连按5次，可造成中量的单体伤害。\n<font color ='#C0E0AB'>云体：可在低空使用。</font>\n<font color ='#C0E0AB'>蓄劲：第三段蓄劲时间越长，第四段造成的伤害越高。</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>, 念彼昆仑，贻我昭华。碧天云海，五韵行之。, 五韵昭华, SKILLL_YH_WULIAN, 0, 0, , , , , , , , 9, 0, 0, , 
20001101, 0, 1, 20001101, 1, 21$$ 22$$ 47, 0, 0, 1, 0, 0, 0, 16777216, 2, 0, 0.0, 0.0, 50, 0, 7, 0, , 20001001, 1, 1100.0, 0, 0, -1, 0, 0, 0, 1, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 300, 0, 0, None, None, 0, 0, 0, 0, None, None, 2, 0.0, 0, 0$$ 9, 500.0$$ 250.0, 0.0$$ 0.0, None, None, None, None, 20001101, 0, 1, , , , , 5, 0, , , , , , , , 9, 0, 0, , 
20001102, 0, 2, 20001101, 1, 21$$ 22$$ 47, 0, 0, 1, 0, 0, 0, 16777216, 2, 0, 0.0, 0.0, 50, 0, 7, 0, , 20001002, 1, 1100.0, 0, 0, -1, 0, 0, 0, 1, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 300, 0, 0, None, None, 0, 0, 0, 0, None, None, 2, 0.0, 0, 0$$ 9, 500.0$$ 250.0, 0.0$$ 0.0, None, None, None, None, 20001101, 0, 1, , , , , 5, 0, , , , , , , , 9, 0, 0, , 
20001103, 0, 3, 20001101, 1, 21$$ 22$$ 47, 0, 0, 1, 0, 0, 0, 16777216, 2, 0, 0.0, 0.0, 50, 0, 7, 0, , 20001003, 1, 1100.0, 0, 0, -1, 0, 0, 0, 1, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 300, 0, 0, None, None, 0, 0, 0, 0, None, None, 2, 0.0, 0, 0$$ 9, 500.0$$ 250.0, 0.0$$ 0.0, None, None, None, None, 20001101, 0, 1, , , , , 5, 0, , , , , , , , 9, 0, 0, , 
20001104, 0, 4, 20001101, 1, 21$$ 22$$ 47, 0, 0, 1, 0, 0, 0, 16777216, 2, 0, 0.0, 0.0, 50, 0, 7, 0, , 20001004, 1, 1100.0, 0, 0, -1, 0, 0, 0, 1, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 300, 0, 0, None, None, 0, 0, 0, 0, None, None, 2, 0.0, 0, 0$$ 9, 500.0$$ 250.0, 0.0$$ 0.0, None, None, None, None, 20001101, 0, 1, , , , , 5, 0, , , , , , , , 9, 0, 0, , 
20001301, 0, 1, 20001301, 1, 21, 0, 0, 1, 0, 0, 0, 16777216, 2, 2, 0.12, 0.15, 100, 0, 7, 0, , 20001001, 2, 1500.0, 0, 0, -1, 0, 0, 0, 1, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 300, 0, 0, None, None, 0, 0, 0, 0, EmbeddedObj, None, 2, 0.0, 0, 0, 800.0, 0.0, None, None, None, None, 20001201, 0, 1, , , , , 5, 0, , , , , , , , 9, 0, 0, , 
20001302, 0, 2, 20001301, 1, 21, 0, 0, 1, 0, 0, 0, 16777216, 2, 8, 0.135, 0.16, 100, 0, 7, 0, , 20001002, 2, 1500.0, 0, 0, -1, 0, 0, 0, 1, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 300, 0, 0, None, None, 0, 0, 0, 0, EmbeddedObj, None, 2, 0.0, 0, 0, 800.0, 0.0, None, None, None, None, 20001201, 0, 1, , , , , 5, 0, , , , , , , , 9, 0, 0, , 
